NOME_SOLU|VAL_SOLUCAO_INICIAL|QTD_TROCAS_SOL_INCIAL|VAL_SOLUCAO_POS_REFI|QTD_TROCAS_POS_REFI|QTD_ITERACOES|HOUVE_MELHORA|TEMPO_HC|TEMPO_REF|TEMPO_TOTAL 
instance1243_m=4_n=25_l=15_c=10_s=0|177|2|177|2|1|não|0.0042587|0.0005515|0.0050433
instance1244_m=4_n=25_l=15_c=10_s=1|299|2|299|2|1|não|0.0042057|0.0005422|0.004979
instance1245_m=4_n=25_l=15_c=10_s=2|177|2|177|2|1|não|0.0044372|0.0005519|0.0052245
instance1246_m=4_n=25_l=15_c=10_s=0|288|5|288|5|1|não|0.00408|0.0006536|0.00501
instance1247_m=4_n=25_l=15_c=10_s=1|382|5|382|5|1|não|0.0044508|0.0006617|0.0053897
instance1248_m=4_n=25_l=15_c=10_s=2|238|5|238|5|1|não|0.0040715|0.0009325|0.0053604
instance1249_m=4_n=25_l=15_c=10_s=0|250|5|250|5|1|não|0.0043973|0.0006359|0.0053034
instance1250_m=4_n=25_l=15_c=10_s=1|269|5|269|5|1|não|0.0080881|0.0011856|0.0097747
instance1251_m=4_n=25_l=15_c=10_s=2|166|2|166|2|2|não|0.0067802|0.0007757|0.0077861
instance1252_m=4_n=25_l=15_c=10_s=0|206|9|206|9|2|não|0.0047716|0.0012092|0.0063428
instance1253_m=4_n=25_l=15_c=10_s=1|380|10|380|10|2|não|0.0046674|0.0012391|0.0062754
instance1254_m=4_n=25_l=15_c=10_s=2|194|7|194|7|2|não|0.0046064|0.0010306|0.0059428
instance1255_m=4_n=25_l=15_c=10_s=0|350|8|350|8|1|não|0.0045145|0.0007493|0.0055821
instance1256_m=4_n=25_l=15_c=10_s=1|377|8|377|8|1|não|0.0045384|0.0007498|0.0056098
instance1257_m=4_n=25_l=15_c=10_s=2|205|5|205|5|1|não|0.0044893|0.0006534|0.0054196
instance1258_m=4_n=25_l=15_c=10_s=0|272|5|272|5|1|não|0.004499|0.0007065|0.0055041
instance1259_m=4_n=25_l=15_c=10_s=1|331|3|331|3|1|não|0.0059677|0.0015428|0.0081659
instance1260_m=4_n=25_l=15_c=10_s=2|264|5|264|5|1|não|0.0049873|0.0007221|0.0060087
instance1261_m=4_n=25_l=15_c=10_s=0|201|5|201|5|1|não|0.0056498|0.000831|0.0068462
instance1262_m=4_n=25_l=15_c=10_s=1|307|5|307|5|1|não|0.0057829|0.0007857|0.0068973
instance1263_m=4_n=25_l=15_c=10_s=2|188|5|188|5|1|não|0.0050242|0.0007709|0.006123
instance1264_m=4_n=25_l=15_c=10_s=0|285|11|285|11|1|não|0.0063506|0.0010157|0.0077894
instance1265_m=4_n=25_l=15_c=10_s=1|432|11|432|11|1|não|0.0060137|0.0009983|0.0074364
instance1266_m=4_n=25_l=15_c=10_s=2|213|8|213|8|1|não|0.0055582|0.0009129|0.0068569
instance1267_m=4_n=25_l=15_c=10_s=0|247|10|247|10|1|não|0.0105019|0.0008718|0.0117381
instance1268_m=4_n=25_l=15_c=10_s=1|423|10|423|10|1|não|0.0068819|0.0008761|0.0081206
instance1269_m=4_n=25_l=15_c=10_s=2|243|10|243|10|1|não|0.0069099|0.0008971|0.0082182
instance1270_m=4_n=25_l=15_c=10_s=0|343|12|343|12|2|não|0.0054865|0.0012664|0.0071373
instance1271_m=4_n=25_l=15_c=10_s=1|499|12|499|12|2|não|0.005316|0.001265|0.0069583
instance1272_m=4_n=25_l=15_c=10_s=2|227|11|227|11|2|não|0.0058144|0.0012421|0.0074319
instance1273_m=4_n=25_l=15_c=10_s=0|296|10|296|10|1|não|0.005668|0.0009622|0.0070429
instance1274_m=4_n=25_l=15_c=10_s=1|422|10|422|10|2|não|0.0055931|0.0013892|0.0073983
instance1275_m=4_n=25_l=15_c=10_s=2|232|7|232|7|1|não|0.0056943|0.0008291|0.0068759
instance1276_m=4_n=25_l=15_c=10_s=0|275|12|275|12|2|não|0.0056884|0.0013738|0.0074717
instance1277_m=4_n=25_l=15_c=10_s=1|426|11|426|11|1|não|0.0056641|0.0009162|0.0069679
instance1278_m=4_n=25_l=15_c=10_s=2|234|11|234|11|1|não|0.0057856|0.0008968|0.0070614
instance1279_m=4_n=25_l=15_c=10_s=0|346|9|346|9|1|não|0.0055137|0.0008256|0.0068002
instance1280_m=4_n=25_l=15_c=10_s=1|394|9|394|9|1|não|0.0059169|0.0008332|0.0071011
instance1281_m=4_n=25_l=15_c=10_s=2|217|9|217|9|1|não|0.006266|0.0008387|0.0074615
instance1282_m=4_n=25_l=15_c=10_s=0|406|9|406|9|2|não|0.0060865|0.0013378|0.0078547
instance1283_m=4_n=25_l=15_c=10_s=1|435|9|435|9|2|não|0.0054477|0.0012942|0.0071282
instance1284_m=4_n=25_l=15_c=10_s=2|244|8|244|8|1|não|0.007061|0.0008923|0.0084286
instance1285_m=4_n=25_l=15_c=10_s=0|241|9|241|9|1|não|0.0071527|0.0016024|0.0094341
instance1286_m=4_n=25_l=15_c=10_s=1|400|9|400|9|1|não|0.0094771|0.0016215|0.0117901
instance1287_m=4_n=25_l=15_c=10_s=2|206|7|206|7|1|não|0.0055344|0.0008348|0.0067197
instance1288_m=4_n=25_l=15_c=10_s=0|188|6|188|6|1|não|0.0054814|0.0007939|0.0066286
instance1289_m=4_n=25_l=15_c=10_s=1|321|6|321|6|1|não|0.0054321|0.0008023|0.006605
instance1290_m=4_n=25_l=15_c=10_s=2|182|6|182|6|1|não|0.0050943|0.0007527|0.0061651
instance1291_m=4_n=25_l=15_c=10_s=0|236|7|236|7|2|não|0.0044711|0.0009838|0.0057484
instance1292_m=4_n=25_l=15_c=10_s=1|402|8|402|8|1|não|0.0049245|0.0007196|0.0059433
instance1293_m=4_n=25_l=15_c=10_s=2|233|7|233|7|2|não|0.0048184|0.0009935|0.0061347
instance1294_m=4_n=25_l=15_c=10_s=0|209|1|209|1|1|não|0.0042276|0.0005687|0.0050381
instance1295_m=4_n=25_l=15_c=10_s=1|251|1|251|1|1|não|0.0041861|0.0005667|0.0049936
instance1296_m=4_n=25_l=15_c=10_s=2|192|1|192|1|0|não|0.0042583|0.0003237|0.0048221
instance1297_m=4_n=25_l=15_c=10_s=0|273|2|273|2|1|não|0.0045723|0.0006227|0.0054592
instance1298_m=4_n=25_l=15_c=10_s=1|367|2|367|2|1|não|0.0043174|0.0006304|0.0052977
instance1299_m=4_n=25_l=15_c=10_s=2|243|2|243|2|1|não|0.0039403|0.0006229|0.0048314
instance1300_m=4_n=25_l=15_c=10_s=0|255|4|255|4|1|não|0.0047423|0.0006087|0.0056084
instance1301_m=4_n=25_l=15_c=10_s=1|331|4|331|4|1|não|0.0043689|0.0006139|0.0052418
instance1302_m=4_n=25_l=15_c=10_s=2|187|4|187|4|1|não|0.0050704|0.0006206|0.0059528
instance1303_m=4_n=25_l=15_c=10_s=0|252|7|252|7|1|não|0.0045053|0.0007098|0.0055176
instance1304_m=4_n=25_l=15_c=10_s=1|392|8|392|8|1|não|0.0047001|0.0007908|0.005828
instance1305_m=4_n=25_l=15_c=10_s=2|232|7|232|7|1|não|0.0053688|0.0007275|0.0063974
instance1306_m=4_n=25_l=15_c=10_s=0|289|7|289|7|1|não|0.0048659|0.0008437|0.0060601
instance1307_m=4_n=25_l=15_c=10_s=1|357|7|357|7|1|não|0.0046559|0.0007377|0.0057079
instance1308_m=4_n=25_l=15_c=10_s=2|201|5|201|5|2|não|0.0046655|0.0009834|0.0059417
instance1309_m=4_n=25_l=15_c=10_s=0|318|4|318|4|1|não|0.0045816|0.0006809|0.0055507
instance1310_m=4_n=25_l=15_c=10_s=1|370|4|370|4|1|não|0.0060309|0.0006939|0.0070121
instance1311_m=4_n=25_l=15_c=10_s=2|237|3|237|3|2|não|0.0045404|0.0008557|0.0056516
instance1312_m=4_n=25_l=15_c=10_s=0|279|10|279|10|1|não|0.0050892|0.0008732|0.0063339
instance1313_m=4_n=25_l=15_c=10_s=1|360|10|360|10|1|não|0.0053148|0.0008865|0.0065704
instance1314_m=4_n=25_l=15_c=10_s=2|179|7|179|7|2|não|0.0051096|0.0011306|0.0065765
instance1315_m=4_n=25_l=15_c=10_s=0|316|5|316|5|1|não|0.0044489|0.0006569|0.0053887
instance1316_m=4_n=25_l=15_c=10_s=1|342|5|342|5|1|não|0.004445|0.0006533|0.0053751
instance1317_m=4_n=25_l=15_c=10_s=2|222|4|222|4|2|não|0.0044571|0.000863|0.0055765
instance1318_m=4_n=25_l=15_c=10_s=0|256|3|256|3|1|não|0.0076947|0.0009187|0.0088827
instance1319_m=4_n=25_l=15_c=10_s=1|338|3|338|3|1|não|0.0046665|0.0005797|0.0055197
instance1320_m=4_n=25_l=15_c=10_s=2|217|3|217|3|0|não|0.0067954|0.0003293|0.0073676
instance1321_m=4_n=25_l=20_c=10_s=0|408|15|408|15|2|não|0.0059316|0.001516|0.007899
instance1322_m=4_n=25_l=20_c=10_s=1|439|13|439|13|2|não|0.0070669|0.0016185|0.0096397
instance1323_m=4_n=25_l=20_c=10_s=2|216|16|216|16|2|não|0.0058757|0.0015547|0.007892
instance1324_m=4_n=25_l=20_c=10_s=0|366|15|366|15|2|não|0.0057948|0.0014223|0.0076427
instance1325_m=4_n=25_l=20_c=10_s=1|528|15|528|15|2|não|0.0058448|0.0014257|0.0076951
instance1326_m=4_n=25_l=20_c=10_s=2|219|14|219|14|2|não|0.0057968|0.0014751|0.0077115
instance1327_m=4_n=25_l=20_c=10_s=0|244|19|244|19|2|não|0.0059373|0.0016839|0.0081239
instance1328_m=4_n=25_l=20_c=10_s=1|540|19|540|19|2|não|0.0082309|0.0020163|0.0108367
instance1329_m=4_n=25_l=20_c=10_s=2|194|15|194|15|2|não|0.0059099|0.0014874|0.0078429
instance1330_m=4_n=25_l=20_c=10_s=0|355|11|355|11|1|não|0.0052703|0.0008889|0.0065392
instance1331_m=4_n=25_l=20_c=10_s=1|401|11|401|11|1|não|0.0052427|0.000884|0.0065027
instance1332_m=4_n=25_l=20_c=10_s=2|213|11|213|11|2|não|0.0063258|0.0013281|0.0080505
instance1333_m=4_n=25_l=20_c=10_s=0|344|16|344|16|2|não|0.0073595|0.0015684|0.0093876
instance1334_m=4_n=25_l=20_c=10_s=1|489|16|489|16|2|não|0.0068401|0.0015407|0.0088408
instance1335_m=4_n=25_l=20_c=10_s=2|202|17|202|17|3|não|0.0125153|0.0040131|0.0174684
instance1336_m=4_n=25_l=20_c=10_s=0|414|15|414|15|2|não|0.0062628|0.0014701|0.0081729
instance1337_m=4_n=25_l=20_c=10_s=1|449|14|449|14|2|não|0.0063036|0.0015782|0.0083674
instance1338_m=4_n=25_l=20_c=10_s=2|186|11|186|11|1|não|0.0067683|0.000956|0.0081284
instance1339_m=4_n=25_l=20_c=10_s=0|251|19|251|19|3|não|0.0072449|0.0023191|0.0100969
instance1340_m=4_n=25_l=20_c=10_s=1|586|21|586|21|3|não|0.0070603|0.0024563|0.0100726
instance1341_m=4_n=25_l=20_c=10_s=2|209|19|209|19|3|não|0.0073018|0.0021783|0.0099778
instance1342_m=4_n=25_l=20_c=10_s=0|240|18|240|18|2|não|0.0062801|0.0017435|0.0085443
instance1343_m=4_n=25_l=20_c=10_s=1|467|15|467|15|2|não|0.0059673|0.0015794|0.0080171
instance1344_m=4_n=25_l=20_c=10_s=2|168|18|168|18|3|não|0.0061517|0.0022095|0.0088689
instance1345_m=4_n=25_l=20_c=10_s=0|260|16|260|16|2|não|0.0121975|0.0023296|0.0149929
instance1346_m=4_n=25_l=20_c=10_s=1|492|15|492|15|2|não|0.0061545|0.0015725|0.0081916
instance1347_m=4_n=25_l=20_c=10_s=2|206|13|206|13|2|não|0.006099|0.0013074|0.0077964
instance1348_m=4_n=25_l=20_c=10_s=0|384|16|384|16|1|não|0.0066047|0.0011158|0.008196
instance1349_m=4_n=25_l=20_c=10_s=1|560|16|560|16|2|não|0.0058075|0.0016172|0.0079005
instance1350_m=4_n=25_l=20_c=10_s=2|262|14|262|14|0|não|0.006427|0.0006429|0.0075471
instance1351_m=4_n=25_l=20_c=10_s=0|506|22|506|22|3|não|0.0083603|0.0026603|0.0116314
instance1352_m=4_n=25_l=20_c=10_s=1|578|22|578|22|3|não|0.010487|0.0026884|0.0137888
instance1353_m=4_n=25_l=20_c=10_s=2|177|20|177|20|3|não|0.0086746|0.0037494|0.0129611
instance1354_m=4_n=25_l=20_c=10_s=0|285|24|285|24|3|não|0.0087914|0.0031376|0.0126506
instance1355_m=4_n=25_l=20_c=10_s=1|649|24|649|24|2|não|0.0080933|0.0020996|0.0108212
instance1356_m=4_n=25_l=20_c=10_s=2|242|20|242|20|3|não|0.0076134|0.0025612|0.0107632
instance1357_m=4_n=25_l=20_c=10_s=0|385|21|385|21|2|não|0.0097742|0.0025405|0.0128433
instance1358_m=4_n=25_l=20_c=10_s=1|612|22|612|22|2|não|0.008509|0.0019065|0.0111988
instance1359_m=4_n=25_l=20_c=10_s=2|206|18|206|18|3|não|0.0085881|0.003435|0.0125776
instance1360_m=4_n=25_l=20_c=10_s=0|476|26|476|26|2|não|0.0096313|0.0024778|0.0128482
instance1361_m=4_n=25_l=20_c=10_s=1|643|26|643|26|2|não|0.0094508|0.0025051|0.012696
instance1362_m=4_n=25_l=20_c=10_s=2|177|16|177|16|2|não|0.0079942|0.0016298|0.0101107
instance1363_m=4_n=25_l=20_c=10_s=0|494|24|494|24|3|não|0.0149055|0.0060717|0.0225567
instance1364_m=4_n=25_l=20_c=10_s=1|611|23|611|23|3|não|0.0076406|0.0029678|0.0112758
instance1365_m=4_n=25_l=20_c=10_s=2|219|22|219|22|3|não|0.0075021|0.0043059|0.0128632
instance1366_m=4_n=25_l=20_c=10_s=0|452|21|452|21|3|não|0.0095352|0.0052915|0.0159793
instance1367_m=4_n=25_l=20_c=10_s=1|550|21|550|21|3|não|0.0082647|0.0033382|0.0122995
instance1368_m=4_n=25_l=20_c=10_s=2|184|19|184|19|2|não|0.0087526|0.0019401|0.0112665
instance1369_m=4_n=25_l=20_c=10_s=0|432|20|432|20|2|não|0.0081637|0.0016931|0.0103631
instance1370_m=4_n=25_l=20_c=10_s=1|549|18|549|18|2|não|0.0098953|0.0016223|0.0120021
instance1371_m=4_n=25_l=20_c=10_s=2|237|15|237|15|3|não|0.0106344|0.0020593|0.0131616
instance1372_m=4_n=25_l=20_c=10_s=0|408|22|408|22|2|não|0.0084688|0.0020227|0.0110961
instance1373_m=4_n=25_l=20_c=10_s=1|565|23|565|23|3|não|0.0081219|0.0039953|0.0137206
instance1374_m=4_n=25_l=20_c=10_s=2|192|18|192|18|2|não|0.0088148|0.0017302|0.0110588
instance1375_m=4_n=25_l=20_c=10_s=0|376|26|376|26|3|não|0.0103768|0.0027246|0.0137272
instance1376_m=4_n=25_l=20_c=10_s=1|734|27|734|27|3|não|0.0096573|0.0028029|0.0131065
instance1377_m=4_n=25_l=20_c=10_s=2|191|19|191|19|2|não|0.0107256|0.0019338|0.0132314
instance1378_m=4_n=25_l=20_c=10_s=0|370|17|370|17|1|não|0.0064876|0.0011781|0.0081695
instance1379_m=4_n=25_l=20_c=10_s=1|538|17|538|17|1|não|0.0066876|0.0011737|0.0083638
instance1380_m=4_n=25_l=20_c=10_s=2|267|17|267|17|2|não|0.0068581|0.002227|0.009706
instance1381_m=4_n=25_l=20_c=15_s=0|358|18|358|18|3|não|0.0135299|0.0066227|0.0215456
instance1382_m=4_n=25_l=20_c=15_s=1|548|18|548|18|3|não|0.0136758|0.0044572|0.0190559
instance1383_m=4_n=25_l=20_c=15_s=2|211|15|211|15|3|não|0.0141072|0.0033385|0.0184529
instance1384_m=4_n=25_l=20_c=15_s=0|380|14|380|14|2|não|0.0104774|0.0025202|0.0137394
instance1385_m=4_n=25_l=20_c=15_s=1|452|14|452|14|2|não|0.008965|0.0033165|0.0130233
instance1386_m=4_n=25_l=20_c=15_s=2|193|13|193|13|2|não|0.0092224|0.005198|0.015986
instance1387_m=4_n=25_l=20_c=15_s=0|232|12|232|12|2|não|0.0097788|0.0023876|0.0128802
instance1388_m=4_n=25_l=20_c=15_s=1|526|15|526|15|2|não|0.0108235|0.0029449|0.0146356
instance1389_m=4_n=25_l=20_c=15_s=2|222|10|222|10|2|não|0.0097992|0.0024234|0.012828
instance1390_m=4_n=25_l=20_c=15_s=0|514|19|514|19|2|não|0.0115166|0.0033609|0.0158376
instance1391_m=4_n=25_l=20_c=15_s=1|598|19|598|19|2|não|0.0114048|0.0030119|0.0153147
instance1392_m=4_n=25_l=20_c=15_s=2|219|11|219|11|3|não|0.010581|0.0033263|0.0146718
instance1393_m=4_n=25_l=20_c=15_s=0|446|19|446|19|2|não|0.0143003|0.0034029|0.0187753
instance1394_m=4_n=25_l=20_c=15_s=1|514|19|514|19|2|não|0.0161933|0.003219|0.0203771
instance1395_m=4_n=25_l=20_c=15_s=2|175|17|175|17|2|não|0.0200361|0.0063822|0.0283367
instance1396_m=4_n=25_l=20_c=15_s=0|495|18|495|18|2|não|0.0156994|0.0034132|0.0201225
instance1397_m=4_n=25_l=20_c=15_s=1|567|18|567|18|2|não|0.0107349|0.003481|0.0152947
instance1398_m=4_n=25_l=20_c=15_s=2|225|17|225|17|1|não|0.0115161|0.0023351|0.0150845
instance1399_m=4_n=25_l=20_c=15_s=0|363|13|363|13|2|não|0.0095114|0.0024144|0.0126429
instance1400_m=4_n=25_l=20_c=15_s=1|498|13|498|13|2|não|0.010249|0.0024318|0.0133995
instance1401_m=4_n=25_l=20_c=15_s=2|189|11|189|11|1|não|0.0097754|0.0017413|0.0121836
instance1402_m=4_n=25_l=20_c=15_s=0|223|15|223|15|2|não|0.0100213|0.0032146|0.0145601
instance1403_m=4_n=25_l=20_c=15_s=1|455|12|455|12|2|não|0.0095371|0.0024535|0.0127239
instance1404_m=4_n=25_l=20_c=15_s=2|194|14|194|14|2|não|0.0102583|0.0028819|0.0140183
instance1405_m=4_n=25_l=20_c=15_s=0|490|18|490|18|2|não|0.0128999|0.0041419|0.0182671
instance1406_m=4_n=25_l=20_c=15_s=1|503|17|503|17|3|não|0.0124121|0.0045138|0.0180125
instance1407_m=4_n=25_l=20_c=15_s=2|178|15|178|15|2|não|0.0124862|0.0027653|0.016078
instance1408_m=4_n=25_l=20_c=15_s=0|469|16|469|16|2|não|0.0125218|0.0029462|0.0163465
instance1409_m=4_n=25_l=20_c=15_s=1|521|16|521|16|2|não|0.011972|0.0029664|0.0158145
instance1410_m=4_n=25_l=20_c=15_s=2|213|11|213|11|3|não|0.012218|0.0055224|0.0190778
instance1411_m=4_n=25_l=20_c=15_s=0|264|10|264|10|1|não|0.0064665|0.0014219|0.0084926
instance1412_m=4_n=25_l=20_c=15_s=1|365|10|365|10|1|não|0.0071217|0.0015948|0.009409
instance1413_m=4_n=25_l=20_c=15_s=2|186|7|186|7|1|não|0.0066552|0.0012295|0.008402
instance1414_m=4_n=25_l=20_c=15_s=0|401|8|401|8|1|não|0.0062715|0.0012936|0.0082857
instance1415_m=4_n=25_l=20_c=15_s=1|453|8|453|8|1|não|0.0062691|0.0012924|0.0081142
instance1416_m=4_n=25_l=20_c=15_s=2|208|6|208|6|1|não|0.0073327|0.0010714|0.0088573
instance1417_m=4_n=25_l=20_c=15_s=0|221|4|221|4|2|não|0.0065981|0.0014607|0.0084971
instance1418_m=4_n=25_l=20_c=15_s=1|365|3|365|3|1|não|0.0061161|0.0008366|0.0073097
instance1419_m=4_n=25_l=20_c=15_s=2|212|4|212|4|2|não|0.0064828|0.0014676|0.0083907
instance1420_m=4_n=25_l=20_c=15_s=0|200|11|200|11|2|não|0.0078864|0.0021156|0.010632
instance1421_m=4_n=25_l=20_c=15_s=1|342|9|342|9|1|não|0.0076791|0.001425|0.0097127
instance1422_m=4_n=25_l=20_c=15_s=2|189|11|189|11|1|não|0.0076737|0.0015626|0.0099023
instance1423_m=4_n=25_l=20_c=15_s=0|229|7|229|7|1|não|0.0068744|0.0011321|0.0084898
instance1424_m=4_n=25_l=20_c=15_s=1|334|7|334|7|1|não|0.0065152|0.0011311|0.0081308
instance1425_m=4_n=25_l=20_c=15_s=2|162|6|162|6|1|não|0.0065436|0.0010215|0.0080921
instance1426_m=4_n=25_l=20_c=15_s=0|206|9|206|9|1|não|0.0108768|0.0025896|0.0149473
instance1427_m=4_n=25_l=20_c=15_s=1|380|9|380|9|1|não|0.0122925|0.0027575|0.0165372
instance1428_m=4_n=25_l=20_c=15_s=2|185|6|185|6|1|não|0.0065837|0.0013177|0.0084643
instance1429_m=4_n=25_l=20_c=15_s=0|229|5|229|5|1|não|0.0068877|0.0010767|0.0084192
instance1430_m=4_n=25_l=20_c=15_s=1|400|5|400|5|1|não|0.006484|0.0010755|0.0080128
instance1431_m=4_n=25_l=20_c=15_s=2|204|3|204|3|0|não|0.0065292|0.0004925|0.0073872
instance1432_m=4_n=25_l=20_c=15_s=0|234|8|234|8|1|não|0.0075639|0.0012597|0.0093338
instance1433_m=4_n=25_l=20_c=15_s=1|435|9|435|9|1|não|0.0073157|0.0013984|0.0093132
instance1434_m=4_n=25_l=20_c=15_s=2|210|6|210|6|3|não|0.007789|0.0021791|0.0104401
instance1435_m=4_n=25_l=20_c=15_s=0|348|8|348|8|1|não|0.0069695|0.0012754|0.0088541
instance1436_m=4_n=25_l=20_c=15_s=1|387|8|387|8|1|não|0.0069635|0.0012806|0.0087905
instance1437_m=4_n=25_l=20_c=15_s=2|227|8|227|8|1|não|0.0069143|0.001273|0.0087324
instance1438_m=4_n=25_l=20_c=15_s=0|259|9|259|9|1|não|0.0071306|0.0014628|0.0092149
instance1439_m=4_n=25_l=20_c=15_s=1|340|9|340|9|1|não|0.0071725|0.001463|0.0092854
instance1440_m=4_n=25_l=20_c=15_s=2|130|8|130|8|1|não|0.0075953|0.0013546|0.0095271
instance721_m=2_n=25_l=15_c=10_s=0|739|18|739|18|5|não|0.0110518|0.0034148|0.015314
instance722_m=2_n=25_l=15_c=10_s=1|946|18|946|18|5|não|0.0196975|0.0057201|0.0262686
instance723_m=2_n=25_l=15_c=10_s=2|324|16|324|16|5|não|0.0106637|0.0026664|0.0137491
instance724_m=2_n=25_l=15_c=10_s=0|752|18|752|18|5|não|0.0144193|0.0032251|0.0181473
instance725_m=2_n=25_l=15_c=10_s=1|963|17|963|17|5|não|0.0134923|0.0031909|0.0172293
instance726_m=2_n=25_l=15_c=10_s=2|413|17|413|17|4|não|0.0128833|0.0023788|0.0157049
instance727_m=2_n=25_l=15_c=10_s=0|589|16|589|16|5|não|0.0104809|0.002838|0.0137629
instance728_m=2_n=25_l=15_c=10_s=1|926|15|926|15|6|não|0.0110081|0.0036139|0.0151374
instance729_m=2_n=25_l=15_c=10_s=2|430|13|430|13|5|não|0.0103464|0.0024958|0.0132337
instance730_m=2_n=25_l=15_c=10_s=0|575|15|575|15|4|não|0.0105449|0.0023597|0.0133464
instance731_m=2_n=25_l=15_c=10_s=1|939|15|939|15|5|não|0.0108088|0.002809|0.0141795
instance732_m=2_n=25_l=15_c=10_s=2|416|12|416|12|5|não|0.0135251|0.0023168|0.0162041
instance733_m=2_n=25_l=15_c=10_s=0|566|20|566|20|6|não|0.0131599|0.0035949|0.0172424
instance734_m=2_n=25_l=15_c=10_s=1|1058|19|1058|19|5|não|0.0134459|0.0029505|0.0168615
instance735_m=2_n=25_l=15_c=10_s=2|353|16|353|16|4|não|0.013075|0.002492|0.0160334
instance736_m=2_n=25_l=15_c=10_s=0|756|16|756|16|4|não|0.0133713|0.0024516|0.0162772
instance737_m=2_n=25_l=15_c=10_s=1|948|16|948|16|4|não|0.0119872|0.0024127|0.0148515
instance738_m=2_n=25_l=15_c=10_s=2|438|17|438|17|5|não|0.0103846|0.0045554|0.0157953
instance739_m=2_n=25_l=15_c=10_s=0|686|20|686|20|6|não|0.0118843|0.0035882|0.0159618
instance740_m=2_n=25_l=15_c=10_s=1|1026|20|1026|20|5|não|0.0117577|0.0032807|0.0155846
instance741_m=2_n=25_l=15_c=10_s=2|324|16|324|16|4|não|0.0110818|0.0025708|0.0141328
instance742_m=2_n=25_l=15_c=10_s=0|493|18|493|18|6|não|0.0137746|0.0036142|0.0178917
instance743_m=2_n=25_l=15_c=10_s=1|1100|21|1100|21|5|não|0.0149119|0.0038604|0.0193621
instance744_m=2_n=25_l=15_c=10_s=2|385|17|385|17|6|não|0.0165223|0.0039208|0.0209417
instance745_m=2_n=25_l=15_c=10_s=0|415|14|415|14|5|não|0.0101101|0.0031452|0.0136941
instance746_m=2_n=25_l=15_c=10_s=1|866|14|866|14|6|não|0.0120229|0.0031201|0.0155786
instance747_m=2_n=25_l=15_c=10_s=2|386|9|386|9|1|não|0.0100677|0.0007623|0.0111556
instance748_m=2_n=25_l=15_c=10_s=0|574|15|574|15|5|não|0.0092484|0.0023036|0.0119157
instance749_m=2_n=25_l=15_c=10_s=1|979|15|979|15|5|não|0.0094619|0.0026338|0.0125147
instance750_m=2_n=25_l=15_c=10_s=2|445|13|445|13|6|não|0.0179378|0.0032336|0.0215892
instance751_m=2_n=25_l=15_c=10_s=0|616|10|616|10|3|não|0.0086305|0.002726|0.0119843
instance752_m=2_n=25_l=15_c=10_s=1|797|11|797|11|4|não|0.0082626|0.0023882|0.0110642
instance753_m=2_n=25_l=15_c=10_s=2|392|10|392|10|3|não|0.0077641|0.0014479|0.0096728
instance754_m=2_n=25_l=15_c=10_s=0|584|17|584|17|5|não|0.0104407|0.0027418|0.0136095
instance755_m=2_n=25_l=15_c=10_s=1|864|17|864|17|6|não|0.0101945|0.0028209|0.0133985
instance756_m=2_n=25_l=15_c=10_s=2|335|14|335|14|6|não|0.0101093|0.0027728|0.0132582
instance757_m=2_n=25_l=15_c=10_s=0|451|12|451|12|3|não|0.0132285|0.0015383|0.0151185
instance758_m=2_n=25_l=15_c=10_s=1|851|12|851|12|4|não|0.0127309|0.0027965|0.0158639
instance759_m=2_n=25_l=15_c=10_s=2|399|13|399|13|5|não|0.0094879|0.002149|0.011974
instance760_m=2_n=25_l=15_c=10_s=0|594|17|594|17|5|não|0.0100704|0.0025592|0.013013
instance761_m=2_n=25_l=15_c=10_s=1|1012|16|1012|16|5|não|0.0102387|0.0024361|0.0131846
instance762_m=2_n=25_l=15_c=10_s=2|462|14|462|14|6|não|0.0088911|0.0025458|0.0117822
instance763_m=2_n=25_l=15_c=10_s=0|542|9|542|9|3|não|0.0075898|0.0013532|0.0092557
instance764_m=2_n=25_l=15_c=10_s=1|718|9|718|9|3|não|0.008777|0.0013565|0.0104454
instance765_m=2_n=25_l=15_c=10_s=2|421|9|421|9|5|não|0.0081979|0.0018517|0.01034
instance766_m=2_n=25_l=15_c=10_s=0|662|15|662|15|4|não|0.0104843|0.0021942|0.0130851
instance767_m=2_n=25_l=15_c=10_s=1|838|15|838|15|4|não|0.0096942|0.0024074|0.0125094
instance768_m=2_n=25_l=15_c=10_s=2|340|13|340|13|5|não|0.0092656|0.0023129|0.0119258
instance769_m=2_n=25_l=15_c=10_s=0|610|9|610|9|2|não|0.0076738|0.000952|0.0089085
instance770_m=2_n=25_l=15_c=10_s=1|703|9|703|9|2|não|0.0075725|0.0009618|0.0091853
instance771_m=2_n=25_l=15_c=10_s=2|405|10|405|10|4|não|0.0078769|0.0015661|0.0097344
instance772_m=2_n=25_l=15_c=10_s=0|507|9|507|9|4|não|0.0081118|0.001566|0.0099703
instance773_m=2_n=25_l=15_c=10_s=1|555|8|555|8|3|não|0.0120165|0.0012835|0.0135939
instance774_m=2_n=25_l=15_c=10_s=2|293|8|293|8|3|não|0.0091282|0.001293|0.0107405
instance775_m=2_n=25_l=15_c=10_s=0|681|12|681|12|3|não|0.008164|0.0015604|0.0100836
instance776_m=2_n=25_l=15_c=10_s=1|791|11|791|11|4|não|0.008114|0.0020523|0.0105458
